  20  16 -15  72  GN
 -20 -16  15  72  GN
  24  16  15  72  GN
 -24 -16 -15  72  GN
  28  16 -15  72  XB
 -28 -16  15  72  XB
   0  20  15  72  YP
   0 -20 -15  72  YP
   4  20 -15  72  GN
  -4 -20  15  72  GN
   8  20  15  72  GN
  -8 -20 -15  72  GN
  12  20 -15  72  GN
 -12 -20  15  72  GN
  16  20  15  72  GN
 -16 -20 -15  72  GN
  20  20 -15  72  XY
 -20 -20  15  72  XY
  24  20  15  72  GN
 -24 -20 -15  72  GN
   0  24 -15  72  YP
   0 -24  15  72  YP
   4  24  15  72  GN
  -4 -24 -15  72  GN
   8  24 -15  72  GN
  -8 -24  15  72  GN
  12  24  15  72  GN
 -12 -24 -15  72  GN
  16  24 -15  72  GN
 -16 -24  15  72  GN
  20  24  15  72  GN
 -20 -24 -15  72  GN
  24  24 -15  72  P 
 -24 -24  15  72  P 
   0  28  15  72  YP
   0 -28 -15  72  YP
   4  28 -15  72  GN
  -4 -28  15  72  GN
   8  28  15  72  GN
  -8 -28 -15  72  GN
  12  28 -15  72  GN
 -12 -28  15  72  GN
  16  28  15  72  XB
 -16 -28 -15  72  XB
   0  32 -15  72  YP
   0 -32  15  72  YP
   4  32  15  72  GN
  -4 -32 -15  72  GN
   8  32 -15  72  XB
  -8 -32  15  72  XB
   0  36  15  72  U 
   0 -36 -15  72  U 
   0   0  18  72  LD
   0   0 -18  72  LD
   4   0 -18  72  YP
  -4   0  18  72  YP
   8   0  18  72  YP
  -8   0 -18  72  YP
  12   0 -18  72  YP
 -12   0  18  72  YP
  16   0  18  72  YP
 -16   0 -18  72  YP
  20   0 -18  72  YP
 -20   0  18  72  YP
  24   0  18  72  YP
 -24   0 -18  72  YP
  28   0 -18  72  YP
 -28   0  18  72  YP
  32   0  18  72  YP
 -32   0 -18  72  YP
  36   0 -18  72  U 
 -36   0  18  72  U 
   0   4  18  72  YP
   0  -4 -18  72  YP
   4   4 -18  72  XY
  -4  -4  18  72  XY
   8   4  18  72  GN
  -8  -4 -18  72  GN
  12   4 -18  72  GN
